Order Date,Ship Date,Ship Mode,Country/Region,City,State/Province,Postal Code,Division,Region,Product Name,Sales,Units,Gross Profit,Cost,Factory,Unit Price,Unit Cost,Latitude,Longitude,Target
2024-04-14,2024-04-18,First Class,United States,Toledo,Ohio,43615,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
2024-09-15,2024-09-21,Standard Class,United States,Lebanon,Tennessee,37087,Chocolate,Gulf,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
2024-12-05,2024-12-10,Standard Class,United States,Bellevue,Washington,98006,Chocolate,Pacific,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
2024-12-05,2024-12-10,Standard Class,United States,Bellevue,Washington,98006,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,3.49,1.0,32.881893,-111.768036,27000
2024-12-20,2024-12-23,Second Class,Canada,Vancouver,British Columbia,V5K,Chocolate,Pacific,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,Lot's O' Nuts,3.6,1.2,32.881893,-111.768036,27000
2021-07-22,2021-07-29,Standard Class,United States,Los Angeles,California,90008,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
2022-05-08,2022-05-11,First Class,United States,New York City,New York,10009,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
2022-12-03,2022-12-09,Standard Class,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
2022-12-03,2022-12-09,Standard Class,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,3.6,1.2,32.881893,-111.768036,27000
2023-06-26,2023-06-30,Second Class,United States,Plano,Texas,75023,Sugar,Interior,SweeTARTS,3.0,2,1.4,1.6,Sugar Shack,1.5,0.8,48.11914,-96.18115,15000
2023-10-23,2023-10-29,Standard Class,United States,Seattle,Washington,98103,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,Lot's O' Nuts,3.49,1.0,32.881893,-111.768036,27000
2023-12-20,2023-12-25,Standard Class,United States,Jackson,Mississippi,39212,Chocolate,Gulf,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
2023-12-20,2023-12-25,Standard Class,United States,Jackson,Mississippi,39212,Chocolate,Gulf,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
2024-06-02,2024-06-07,Standard Class,United States,Lorain,Ohio,44052,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
2024-06-02,2024-06-07,Standard Class,United States,Lorain,Ohio,44052,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
2024-06-16,2024-06-22,Standard Class,United States,Carlsbad,New Mexico,88220,Chocolate,Pacific,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
2024-06-16,2024-06-22,Standard Class,United States,Carlsbad,New Mexico,88220,Chocolate,Pacific,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
2024-06-16,2024-06-22,Standard Class,United States,Carlsbad,New Mexico,88220,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
2024-07-17,2024-07-22,Standard Class,United States,Los Angeles,California,90036,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
2021-11-18,2021-11-26,Standard Class,United States,Chicago,Illinois,60623,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,Lot's O' Nuts,3.49,1.0,32.881893,-111.768036,27000
2022-02-18,2022-02-23,Standard Class,United States,Los Angeles,California,90004,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,3.49,1.0,32.881893,-111.768036,27000
2022-11-30,2022-12-04,First Class,United States,Jacksonville,North Carolina,28540,Chocolate,Gulf,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,3.49,1.0,32.881893,-111.768036,27000
2024-11-10,2024-11-12,First Class,United States,Tucson,Arizona,85705,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
2024-11-10,2024-11-12,First Class,United States,Tucson,Arizona,85705,Chocolate,Pacific,Wonka Bar - Milk Chocolate,45.5,14,29.54,15.96,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
2024-11-10,2024-11-12,First Class,United States,Tucson,Arizona,85705,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
2024-11-10,2024-11-12,First Class,United States,Tucson,Arizona,85705,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,3.49,1.0,32.881893,-111.768036,27000
2024-11-10,2024-11-12,First Class,United States,Tucson,Arizona,85705,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
2021-07-12,2021-07-18,Standard Class,United States,San Francisco,California,94122,Chocolate,Pacific,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,3.6,1.2,32.881893,-111.768036,27000
2021-07-12,2021-07-18,Standard Class,United States,San Francisco,California,94122,Chocolate,Pacific,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,3.6,1.2,32.881893,-111.768036,27000
2023-02-23,2023-02-28,Standard Class,United States,Philadelphia,Pennsylvania,19120,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
2024-05-12,2024-05-16,Second Class,United States,Houston,Texas,77041,Chocolate,Interior,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
2024-05-12,2024-05-16,Second Class,United States,Houston,Texas,77041,Chocolate,Interior,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,Lot's O' Nuts,3.6,1.2,32.881893,-111.768036,27000
2021-10-31,2021-11-04,Second Class,United States,Avondale,Arizona,85323,Chocolate,Pacific,Wonka Bar - Fudge Mallows,28.8,8,19.2,9.6,Lot's O' Nuts,3.6,1.2,32.881893,-111.768036,27000
2022-06-15,2022-06-18,First Class,United States,Tampa,Florida,33614,Chocolate,Gulf,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
2022-11-08,2022-11-14,Standard Class,United States,New York City,New York,10011,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,39.6,11,27.5,12.1,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
2022-11-08,2022-11-14,Standard Class,United States,New York City,New York,10011,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
2023-09-22,2023-09-27,Standard Class,United States,Pembroke Pines,Florida,33024,Chocolate,Gulf,Wonka Bar - Fudge Mallows,32.4,9,21.6,10.8,Lot's O' Nuts,3.6,1.2,32.881893,-111.768036,27000
2023-09-22,2023-09-27,Standard Class,United States,Pembroke Pines,Florida,33024,Chocolate,Gulf,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
2023-11-24,2023-11-28,First Class,United States,Seattle,Washington,98105,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,Lot's O' Nuts,3.49,1.0,32.881893,-111.768036,27000
2024-10-03,2024-10-07,First Class,United States,Minneapolis,Minnesota,55407,Chocolate,Interior,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,3.6,1.2,32.881893,-111.768036,27000
2024-12-19,2024-12-22,First Class,United States,Lafayette,Louisiana,70506,Chocolate,Gulf,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,3.49,1.0,32.881893,-111.768036,27000
2022-09-15,2022-09-21,Standard Class,United States,Philadelphia,Pennsylvania,19143,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
2022-09-15,2022-09-21,Standard Class,United States,Philadelphia,Pennsylvania,19143,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
2024-02-23,2024-03-03,Standard Class,United States,Seattle,Washington,98115,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
2024-02-23,2024-03-03,Standard Class,United States,Seattle,Washington,98115,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
2024-03-24,2024-03-26,Same Day,United States,Beaumont,Texas,77705,Chocolate,Interior,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
2024-09-02,2024-09-07,Standard Class,United States,New York City,New York,10009,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,Lot's O' Nuts,3.6,1.2,32.881893,-111.768036,27000
2024-09-02,2024-09-07,Standard Class,United States,New York City,New York,10009,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,3.49,1.0,32.881893,-111.768036,27000
2024-09-02,2024-09-07,Standard Class,United States,New York City,New York,10009,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
2024-09-02,2024-09-07,Standard Class,United States,New York City,New York,10009,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1.0,Lot's O' Nuts,3.49,1.0,32.881893,-111.768036,27000
2024-09-02,2024-09-07,Standard Class,United States,New York City,New York,10009,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
2024-09-02,2024-09-07,Standard Class,United States,New York City,New York,10009,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,3.49,1.0,32.881893,-111.768036,27000
2024-09-02,2024-09-07,Standard Class,United States,New York City,New York,10009,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,27.92,8,19.92,8.0,Lot's O' Nuts,3.49,1.0,32.881893,-111.768036,27000
2024-09-02,2024-09-07,Standard Class,United States,New York City,New York,10009,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
2024-09-02,2024-09-07,Standard Class,United States,New York City,New York,10009,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
2024-09-02,2024-09-07,Standard Class,United States,New York City,New York,10009,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,3.49,1.0,32.881893,-111.768036,27000
2024-09-02,2024-09-07,Standard Class,United States,New York City,New York,10009,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,3.6,1.2,32.881893,-111.768036,27000
2024-09-02,2024-09-07,Standard Class,United States,New York City,New York,10009,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
2024-12-24,2024-12-30,Standard Class,United States,Rochester,New York,14609,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1.0,Lot's O' Nuts,3.49,1.0,32.881893,-111.768036,27000
2021-10-15,2021-10-18,First Class,United States,Parma,Ohio,44134,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
2021-10-15,2021-10-18,First Class,United States,Parma,Ohio,44134,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,3.6,1.2,32.881893,-111.768036,27000
2023-03-17,2023-03-20,Second Class,United States,San Francisco,California,94109,Chocolate,Pacific,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
2023-06-27,2023-06-30,Second Class,United States,San Francisco,California,94109,Chocolate,Pacific,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,3.6,1.2,32.881893,-111.768036,27000
2023-09-22,2023-09-29,Standard Class,United States,Lawrence,Indiana,46226,Chocolate,Interior,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
2024-03-23,2024-03-28,Standard Class,United States,Huntsville,Texas,77340,Chocolate,Interior,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
2021-11-19,2021-11-23,Second Class,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
2021-12-26,2021-12-29,Second Class,United States,Houston,Texas,77041,Chocolate,Interior,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
2022-06-14,2022-06-19,Standard Class,United States,Philadelphia,Pennsylvania,19120,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,21.6,6,15.0,6.6,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
2022-07-04,2022-07-09,Standard Class,United States,New York City,New York,10035,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,3.49,1.0,32.881893,-111.768036,27000
2024-01-22,2024-01-28,Standard Class,United States,Great Falls,Montana,59405,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
2024-01-22,2024-01-28,Standard Class,United States,Great Falls,Montana,59405,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
2024-01-22,2024-01-28,Standard Class,United States,Great Falls,Montana,59405,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
2024-01-22,2024-01-28,Standard Class,United States,Great Falls,Montana,59405,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
2024-04-30,2024-05-06,Standard Class,United States,San Francisco,California,94122,Chocolate,Pacific,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,Lot's O' Nuts,3.6,1.2,32.881893,-111.768036,27000
2024-11-13,2024-11-19,Second Class,United States,Yonkers,New York,10701,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
2024-12-01,2024-12-07,Standard Class,United States,Fairfield,Connecticut,06824,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,3.49,1.0,32.881893,-111.768036,27000
2024-12-01,2024-12-07,Standard Class,United States,Fairfield,Connecticut,06824,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,3.6,1.2,32.881893,-111.768036,27000
2022-12-06,2022-12-12,Standard Class,United States,San Francisco,California,94109,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
2023-04-23,2023-04-28,Standard Class,United States,San Clemente,California,92672,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,25.2,7,17.5,7.7,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
2023-04-23,2023-04-28,Standard Class,United States,San Clemente,California,92672,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
2023-05-06,2023-05-11,Standard Class,United States,Chicago,Illinois,60610,Chocolate,Interior,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,3.6,1.2,32.881893,-111.768036,27000
2023-05-06,2023-05-11,Standard Class,United States,Chicago,Illinois,60610,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,3.49,1.0,32.881893,-111.768036,27000
2023-05-22,2023-05-28,Standard Class,United States,Passaic,New Jersey,07055,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
2023-05-22,2023-05-28,Standard Class,United States,Passaic,New Jersey,07055,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,Lot's O' Nuts,3.49,1.0,32.881893,-111.768036,27000
2023-05-22,2023-05-28,Standard Class,United States,Passaic,New Jersey,07055,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,21.6,6,15.0,6.6,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
2023-05-22,2023-05-28,Standard Class,United States,Passaic,New Jersey,07055,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
2023-05-22,2023-05-28,Standard Class,United States,Passaic,New Jersey,07055,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
2023-05-22,2023-05-28,Standard Class,United States,Passaic,New Jersey,07055,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
2024-04-24,2024-05-01,Standard Class,United States,Chicago,Illinois,60610,Chocolate,Interior,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,Lot's O' Nuts,3.6,1.2,32.881893,-111.768036,27000
2024-04-24,2024-05-01,Standard Class,United States,Chicago,Illinois,60610,Chocolate,Interior,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
2024-11-18,2024-11-24,Standard Class,United States,Homestead,Florida,33030,Chocolate,Gulf,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
2024-11-18,2024-11-24,Standard Class,United States,Homestead,Florida,33030,Chocolate,Gulf,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
2024-11-19,2024-11-27,Standard Class,United States,College Station,Texas,77840,Chocolate,Interior,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
2021-05-10,2021-05-15,Second Class,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
2021-05-10,2021-05-15,Second Class,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
2021-09-12,2021-09-18,Standard Class,United States,Fairfield,Ohio,45014,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
2022-10-13,2022-10-18,Standard Class,United States,Louisville,Kentucky,40214,Chocolate,Gulf,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
2022-10-13,2022-10-18,Standard Class,United States,Louisville,Kentucky,40214,Chocolate,Gulf,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
2023-11-10,2023-11-13,Second Class,United States,Toledo,Ohio,43615,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
2023-11-10,2023-11-13,Second Class,United States,Toledo,Ohio,43615,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
2021-05-13,2021-05-16,Second Class,United States,West Jordan,Utah,84084,Chocolate,Pacific,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,3.6,1.2,32.881893,-111.768036,27000
2021-07-23,2021-07-25,First Class,United States,New York City,New York,10011,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
2021-09-20,2021-09-23,First Class,Canada,Toronto,Ontario,M2N,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,21.6,6,15.0,6.6,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
2022-09-20,2022-09-23,First Class,United States,Lawrence,Massachusetts,01841,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,21.6,6,15.0,6.6,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
2022-09-20,2022-09-23,First Class,Canada,Toronto,Ontario,M2N,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
2023-09-13,2023-09-19,Standard Class,United States,Omaha,Nebraska,68104,Chocolate,Interior,Wonka Bar - Triple Dazzle Caramel,52.5,14,34.3,18.2,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
2023-09-13,2023-09-19,Standard Class,United States,Omaha,Nebraska,68104,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,3.49,1.0,32.881893,-111.768036,27000
2023-09-13,2023-09-19,Standard Class,United States,Omaha,Nebraska,68104,Chocolate,Interior,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
2023-09-13,2023-09-19,Standard Class,United States,Omaha,Nebraska,68104,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,3.49,1.0,32.881893,-111.768036,27000
2023-09-13,2023-09-19,Standard Class,United States,Omaha,Nebraska,68104,Chocolate,Interior,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
2023-09-13,2023-09-19,Standard Class,United States,Omaha,Nebraska,68104,Chocolate,Interior,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
